ID,ComplaintID,ComplaintStatusID,StatusDate
3430,11450,2,20-03-19
4084,11450,9,03-04-19
3431,11451,2,20-03-19
3600,11451,9,22-03-19
3432,11452,2,20-03-19
3601,11452,9,22-03-19
3433,11453,2,20-03-19
3974,11453,9,01-04-19
3434,11454,2,20-03-19
4083,11454,9,03-04-19
3435,11455,2,20-03-19
4082,11455,9,03-04-19
3436,11456,2,20-03-19
4081,11456,9,03-04-19
3437,11457,2,20-03-19
3807,11457,9,28-03-19
3438,11458,2,20-03-19
3841,11458,9,28-03-19
3440,11459,2,20-03-19
3799,11459,9,28-03-19
3441,11460,2,20-03-19
3800,11460,9,28-03-19
3442,11461,2,20-03-19
3801,11461,9,28-03-19
3443,11462,2,20-03-19
3804,11462,9,28-03-19
3444,11463,2,20-03-19
3808,11463,9,28-03-19
3445,11464,2,20-03-19
3811,11464,9,28-03-19
3447,11465,2,20-03-19
3812,11465,9,28-03-19
3448,11466,2,20-03-19
3742,11466,9,28-03-19
3450,11467,2,20-03-19
3815,11467,9,28-03-19
3452,11468,2,20-03-19
3816,11468,9,28-03-19
3453,11469,2,20-03-19
3820,11469,9,28-03-19
3454,11470,2,20-03-19
3821,11470,9,28-03-19
3455,11471,2,20-03-19
3822,11471,9,28-03-19
3456,11472,2,20-03-19
3823,11472,9,28-03-19
3457,11473,2,20-03-19
3826,11473,9,28-03-19
3458,11474,2,20-03-19
3830,11474,9,28-03-19
3459,11475,2,20-03-19
3833,11475,9,28-03-19
3460,11476,2,20-03-19
3834,11476,9,28-03-19
3461,11477,2,20-03-19
3836,11477,9,28-03-19
3462,11478,2,20-03-19
3844,11478,9,28-03-19
3463,11479,2,20-03-19
3837,11479,9,28-03-19
3464,11480,2,20-03-19
3846,11480,9,28-03-19
3465,11481,2,20-03-19
3848,11481,9,28-03-19
3466,11482,2,20-03-19
3849,11482,9,28-03-19
3467,11483,2,20-03-19
3778,11483,9,28-03-19
3468,11484,2,20-03-19
3775,11484,9,28-03-19
3469,11485,2,20-03-19
3773,11485,9,28-03-19
3470,11486,2,20-03-19
3772,11486,9,28-03-19
3471,11487,1,20-03-19
4889,11487,2,18-04-19
4892,11487,9,18-04-19
3472,11488,2,20-03-19
3765,11488,9,28-03-19
3473,11489,2,20-03-19
3764,11489,9,28-03-19
3474,11490,2,20-03-19
3763,11490,9,28-03-19
3475,11491,2,20-03-19
3771,11491,9,28-03-19
3476,11492,2,20-03-19
3770,11492,9,28-03-19
3477,11493,2,20-03-19
3762,11493,9,28-03-19
3478,11494,2,21-03-19
3769,11494,9,28-03-19
3479,11495,2,21-03-19
3768,11495,9,28-03-19
3480,11496,2,21-03-19
3767,11496,9,28-03-19
3497,11497,2,21-03-19
3611,11497,9,22-03-19
3516,11498,1,21-03-19
3540,11498,4,21-03-19
3572,11498,1,22-03-19
4429,11498,3,10-04-19
4923,11498,9,19-04-19
3517,11499,2,21-03-19
3766,11499,9,28-03-19
3518,11500,2,21-03-19
3994,11500,9,02-04-19
3519,11501,2,21-03-19
3995,11501,9,02-04-19
3520,11502,2,21-03-19
3996,11502,9,02-04-19
3521,11504,1,21-03-19
4434,11504,3,10-04-19
4840,11504,9,18-04-19
3522,11505,2,21-03-19
3998,11505,9,02-04-19
3523,11506,2,21-03-19
4043,11506,9,02-04-19
3524,11507,2,21-03-19
3999,11507,9,02-04-19
3525,11508,2,21-03-19
3990,11508,9,01-04-19
3526,11509,2,21-03-19
3991,11509,9,01-04-19
3527,11510,2,21-03-19
3992,11510,9,01-04-19
3528,11511,2,21-03-19
3940,11511,9,01-04-19
3529,11512,2,21-03-19
4097,11512,9,03-04-19
3530,11513,2,21-03-19
3553,11513,9,21-03-19
3531,11514,2,21-03-19
3554,11514,9,21-03-19
3532,11515,2,21-03-19
3993,11515,9,01-04-19
3533,11516,2,21-03-19
3980,11516,9,01-04-19
3534,11517,2,21-03-19
3981,11517,9,01-04-19
3535,11518,2,21-03-19
3683,11518,9,27-03-19
3536,11519,2,21-03-19
3982,11519,9,01-04-19
3537,11520,2,21-03-19
3983,11520,9,01-04-19
3538,11521,2,21-03-19
3984,11521,9,01-04-19
3539,11522,2,21-03-19
3985,11522,9,01-04-19
3541,11523,2,21-03-19
3891,11523,9,29-03-19
3542,11524,2,21-03-19
3986,11524,9,01-04-19
3543,11525,2,21-03-19
3987,11525,9,01-04-19
3544,11526,2,21-03-19
3972,11526,9,01-04-19
3545,11527,2,21-03-19
3988,11527,9,01-04-19
3546,11528,2,21-03-19
3989,11528,9,01-04-19
3547,11529,2,21-03-19
4078,11529,9,02-04-19
3548,11530,2,21-03-19
4076,11530,9,02-04-19
3549,11531,2,21-03-19
4075,11531,9,02-04-19
3550,11532,2,21-03-19
4071,11532,9,02-04-19
3551,11533,2,21-03-19
4054,11533,9,02-04-19
3555,11535,2,21-03-19
4040,11535,9,02-04-19
3556,11536,2,21-03-19
4035,11536,9,02-04-19
3557,11537,2,21-03-19
4032,11537,9,02-04-19
3558,11538,2,21-03-19
4030,11538,9,02-04-19
3559,11539,2,21-03-19
3698,11539,9,27-03-19
3561,11540,2,21-03-19
4029,11540,9,02-04-19
3563,11541,2,21-03-19
3574,11541,9,22-03-19
3564,11542,2,21-03-19
4024,11542,9,02-04-19
3565,11543,2,21-03-19
3938,11543,9,01-04-19
3569,11544,2,22-03-19
3939,11544,9,01-04-19
3573,11545,1,22-03-19
3577,11545,9,22-03-19
3579,11546,2,22-03-19
3941,11546,9,01-04-19
3580,11547,2,22-03-19
3906,11547,9,29-03-19
3581,11548,1,21-03-19
3583,11548,4,22-03-19
3622,11548,1,22-03-19
3758,11548,9,28-03-19
3582,11549,2,22-03-19
3942,11549,9,01-04-19
3584,11550,2,22-03-19
3943,11550,9,01-04-19
3585,11551,2,22-03-19
3944,11551,9,01-04-19
3586,11552,2,22-03-19
3945,11552,9,01-04-19
3587,11553,2,22-03-19
3946,11553,9,01-04-19
3588,11554,2,22-03-19
3948,11554,9,01-04-19
3589,11555,2,22-03-19
3949,11555,9,01-04-19
3590,11556,2,22-03-19
3951,11556,9,01-04-19
3591,11557,2,22-03-19
3952,11557,9,01-04-19
3592,11558,2,22-03-19
3953,11558,9,01-04-19
3593,11559,2,22-03-19
3724,11559,9,27-03-19
3594,11560,2,22-03-19
3729,11560,9,27-03-19
3595,11561,2,22-03-19
3954,11561,9,01-04-19
3596,11562,2,22-03-19
3955,11562,9,01-04-19
3597,11563,2,22-03-19
3956,11563,9,01-04-19
3598,11564,2,22-03-19
3957,11564,9,01-04-19
3599,11565,2,22-03-19
4095,11565,9,03-04-19
3603,11566,2,22-03-19
3958,11566,9,01-04-19
3604,11567,2,22-03-19
3959,11567,9,01-04-19
3605,11568,2,22-03-19
3892,11568,9,29-03-19
3606,11569,2,22-03-19
3960,11569,9,01-04-19
3607,11570,1,22-03-19
3639,11570,4,26-03-19
4324,11570,1,08-04-19
4385,11570,4,08-04-19
4401,11570,3,09-04-19
5072,11570,9,22-04-19
3608,11571,2,22-03-19
3858,11571,9,28-03-19
3609,11572,2,22-03-19
3961,11572,9,01-04-19
3610,11573,2,22-03-19
3962,11573,9,01-04-19
3612,11574,2,22-03-19
3963,11574,9,01-04-19
3613,11575,2,22-03-19
3964,11575,9,01-04-19
3614,11576,2,22-03-19
3965,11576,9,01-04-19
3615,11577,2,22-03-19
3966,11577,9,01-04-19
3616,11578,2,22-03-19
3967,11578,9,01-04-19
3617,11579,2,22-03-19
3968,11579,9,01-04-19
3618,11580,2,22-03-19
3970,11580,9,01-04-19
3619,11581,2,22-03-19
3733,11581,9,27-03-19
3620,11582,2,22-03-19
3695,11582,9,27-03-19
3641,11583,2,26-03-19
3971,11583,9,01-04-19
3648,11584,2,26-03-19
3761,11584,9,28-03-19
3652,11585,9,26-03-19
3654,11585,2,26-03-19
3903,11585,9,29-03-19
3676,11586,1,26-03-19
3693,11586,9,27-03-19
3677,11587,1,26-03-19
3678,11587,4,27-03-19
5135,11587,1,23-04-19
5141,11587,4,23-04-19
5283,11587,9,25-04-19
3679,11588,2,27-03-19
3877,11588,9,29-03-19
3680,11589,2,27-03-19
4100,11589,9,03-04-19
3681,11590,1,27-03-19
3682,11590,4,27-03-19
4321,11590,1,08-04-19
4511,11590,9,11-04-19
3684,11591,2,27-03-19
4101,11591,9,03-04-19
3685,11592,2,27-03-19
4102,11592,9,03-04-19
3686,11593,1,27-03-19
3754,11593,9,28-03-19
3687,11594,2,27-03-19
4103,11594,9,03-04-19
3690,11595,2,27-03-19
4104,11595,9,03-04-19
3691,11596,2,27-03-19
4105,11596,9,03-04-19
3694,11597,2,27-03-19
4107,11597,9,03-04-19
3696,11598,2,27-03-19
4111,11598,9,03-04-19
3701,11599,2,27-03-19
3883,11599,9,29-03-19
3702,11600,2,27-03-19
4112,11600,9,03-04-19
3703,11601,2,27-03-19
4113,11601,9,03-04-19
3704,11602,2,27-03-19
4116,11602,9,03-04-19
3705,11603,2,27-03-19
3889,11603,9,29-03-19
3706,11604,2,27-03-19
4007,11604,9,02-04-19
3707,11605,2,27-03-19
4013,11605,9,02-04-19
3708,11606,2,27-03-19
4010,11606,9,02-04-19
3709,11607,2,27-03-19
4011,11607,9,02-04-19
3710,11608,2,27-03-19
4012,11608,9,02-04-19
3711,11609,2,27-03-19
4014,11609,9,02-04-19
3712,11610,2,27-03-19
3905,11610,9,29-03-19
3713,11611,2,27-03-19
4087,11611,9,03-04-19
3714,11612,2,27-03-19
4015,11612,9,02-04-19
3715,11613,2,27-03-19
4016,11613,9,02-04-19
3716,11614,2,27-03-19
4018,11614,9,02-04-19
3717,11615,2,27-03-19
4019,11615,9,02-04-19
3718,11616,2,27-03-19
4020,11616,9,02-04-19
3719,11617,2,27-03-19
4022,11617,9,02-04-19
3720,11618,2,27-03-19
4023,11618,9,02-04-19
3721,11619,2,27-03-19
4042,11619,9,02-04-19
3722,11620,2,27-03-19
4025,11620,9,02-04-19
3723,11621,2,27-03-19
4026,11621,9,02-04-19
3725,11622,2,27-03-19
4028,11622,9,02-04-19
3726,11623,2,27-03-19
4031,11623,9,02-04-19
3727,11624,2,27-03-19
4034,11624,9,02-04-19
3728,11625,2,27-03-19
4036,11625,9,02-04-19
3730,11626,2,27-03-19
4038,11626,9,02-04-19
3731,11627,2,27-03-19
4039,11627,9,02-04-19
3732,11628,2,27-03-19
4041,11628,9,02-04-19
3734,11629,1,27-03-19
4263,11629,4,04-04-19
4478,11629,1,10-04-19
4970,11629,3,19-04-19
5393,11629,9,03-05-19
3736,11630,2,28-03-19
3915,11630,9,01-04-19
3737,11631,2,28-03-19
4046,11631,9,02-04-19
3738,11632,2,28-03-19
4047,11632,9,02-04-19
3739,11633,2,28-03-19
4048,11633,9,02-04-19
3740,11634,2,28-03-19
4049,11634,9,02-04-19
3743,11635,1,26-03-19
4045,11635,3,02-04-19
4952,11635,9,19-04-19
3746,11636,2,28-03-19
4050,11636,9,02-04-19
3747,11637,2,28-03-19
4051,11637,9,02-04-19
3752,11638,2,28-03-19
4052,11638,9,02-04-19
3755,11639,1,28-03-19
3876,11639,9,29-03-19
3759,11640,1,28-03-19
3760,11640,4,28-03-19
4008,11640,9,02-04-19
3774,11641,2,28-03-19
3824,11641,9,28-03-19
3776,11642,2,28-03-19
3919,11642,9,01-04-19
3777,11643,2,28-03-19
3851,11643,9,28-03-19
3779,11644,2,28-03-19
3843,11644,9,28-03-19
3780,11645,2,28-03-19
3861,11645,9,28-03-19
3782,11646,2,28-03-19
3829,11646,9,28-03-19
3783,11647,2,28-03-19
3867,11647,9,28-03-19
3784,11648,2,28-03-19
3852,11648,9,28-03-19
3785,11649,2,28-03-19
3835,11649,9,28-03-19
3787,11650,2,28-03-19
3870,11650,9,28-03-19
3788,11651,2,28-03-19
3874,11651,9,28-03-19
3789,11652,2,28-03-19
3840,11652,9,28-03-19
3790,11653,2,28-03-19
3921,11653,9,01-04-19
3791,11654,2,28-03-19
3900,11654,9,29-03-19
3792,11655,2,28-03-19
3875,11655,9,28-03-19
3793,11656,2,28-03-19
3873,11656,9,28-03-19
3795,11657,2,28-03-19
3872,11657,9,28-03-19
3797,11658,2,28-03-19
3871,11658,9,28-03-19
3798,11659,2,28-03-19
3869,11659,9,28-03-19
3803,11660,2,28-03-19
3868,11660,9,28-03-19
3806,11661,2,28-03-19
3866,11661,9,28-03-19
3810,11662,2,28-03-19
3865,11662,9,28-03-19
3813,11663,2,28-03-19
3864,11663,9,28-03-19
3818,11664,2,28-03-19
3863,11664,9,28-03-19
3819,11665,2,28-03-19
3862,11665,9,28-03-19
3825,11666,2,28-03-19
3860,11666,9,28-03-19
3827,11667,2,28-03-19
3859,11667,9,28-03-19
3828,11668,2,28-03-19
4055,11668,9,02-04-19
3831,11669,2,28-03-19
4056,11669,9,02-04-19
3832,11670,2,28-03-19
4057,11670,9,02-04-19
3838,11672,2,28-03-19
4058,11672,9,02-04-19
3839,11673,2,28-03-19
3857,11673,9,28-03-19
3842,11674,2,28-03-19
4059,11674,9,02-04-19
3845,11675,2,28-03-19
3856,11675,9,28-03-19
3847,11676,2,28-03-19
4060,11676,9,02-04-19
3850,11677,2,28-03-19
3855,11677,9,28-03-19
3853,11678,2,28-03-19
3854,11678,9,28-03-19
3878,11679,2,29-03-19
3895,11679,9,29-03-19
3879,11680,2,29-03-19
3896,11680,9,29-03-19
3881,11681,2,29-03-19
4061,11681,9,02-04-19
3882,11682,2,29-03-19
3897,11682,9,29-03-19
3884,11683,2,29-03-19
3898,11683,9,29-03-19
3885,11684,2,29-03-19
3899,11684,9,29-03-19
3886,11685,2,29-03-19
3901,11685,9,29-03-19
3887,11686,2,29-03-19
3902,11686,9,29-03-19
3888,11687,2,29-03-19
3904,11687,9,29-03-19
3893,11688,1,27-03-19
3925,11688,4,01-04-19
4009,11688,1,02-04-19
4017,11688,4,02-04-19
4987,11688,3,19-04-19
5213,11688,9,24-04-19
3907,11689,2,29-03-19
4062,11689,9,02-04-19
3908,11690,2,29-03-19
4063,11690,9,02-04-19
3909,11691,2,29-03-19
4065,11691,9,02-04-19
3914,11692,1,07-03-19
3969,11692,3,01-04-19
4092,11692,9,03-04-19
3916,11693,1,28-03-19
4115,11693,4,03-04-19
4134,11693,1,03-04-19
4284,11693,9,05-04-19
3918,11694,1,29-03-19
4677,11694,9,16-04-19
3920,11695,1,28-03-19
3922,11695,4,01-04-19
4106,11695,9,03-04-19
3923,11696,1,29-03-19
3924,11696,4,01-04-19
3934,11696,9,01-04-19
3926,11697,1,01-04-19
3931,11697,4,01-04-19
4322,11697,1,08-04-19
4411,11697,3,09-04-19
4825,11697,4,18-04-19
4995,11697,9,19-04-19
3927,11698,2,01-04-19
4085,11698,9,03-04-19
3928,11699,1,29-03-19
3929,11699,4,01-04-19
4170,11699,1,04-04-19
4273,11699,9,05-04-19
3930,11700,2,01-04-19
4000,11700,9,02-04-19
3932,11701,1,01-04-19
3933,11701,4,01-04-19
3936,11701,1,01-04-19
5329,11701,9,25-04-19
3937,11702,1,29-03-19
3947,11702,4,01-04-19
4450,11702,1,10-04-19
4512,11702,3,11-04-19
5022,11702,9,22-04-19
3997,11703,2,02-04-19
4086,11703,9,03-04-19
4001,11704,2,02-04-19
4088,11704,9,03-04-19
4002,11705,2,02-04-19
4089,11705,9,03-04-19
4003,11706,2,02-04-19
4090,11706,9,03-04-19
4004,11707,2,02-04-19
4006,11707,9,02-04-19
4005,11708,1,01-04-19
4323,11708,9,08-04-19
4021,11709,2,02-04-19
4271,11709,9,04-04-19
4033,11710,2,02-04-19
4270,11710,9,04-04-19
4037,11711,2,02-04-19
4269,11711,9,04-04-19
4044,11712,2,02-04-19
4278,11712,9,05-04-19
4064,11715,2,02-04-19
4268,11715,9,04-04-19
4066,11716,2,02-04-19
4267,11716,9,04-04-19
4067,11717,2,02-04-19
4266,11717,9,04-04-19
4068,11718,2,02-04-19
4265,11718,9,04-04-19
4069,11719,2,02-04-19
4264,11719,9,04-04-19
4070,11720,2,02-04-19
4253,11720,9,04-04-19
4072,11721,2,02-04-19
4249,11721,9,04-04-19
4073,11722,2,02-04-19
4246,11722,9,04-04-19
4074,11723,2,02-04-19
4219,11723,9,04-04-19
4077,11724,2,02-04-19
4243,11724,9,04-04-19
4079,11725,2,02-04-19
4240,11725,9,04-04-19
4080,11726,2,02-04-19
4227,11726,9,04-04-19
4091,11727,2,03-04-19
4218,11727,9,04-04-19
4093,11728,2,03-04-19
4216,11728,9,04-04-19
4094,11729,2,03-04-19
4212,11729,9,04-04-19
4096,11730,2,03-04-19
4210,11730,9,04-04-19
4098,11731,2,03-04-19
4237,11731,9,04-04-19
4099,11732,2,03-04-19
4117,11732,9,03-04-19
4108,11733,1,02-04-19
4110,11733,4,03-04-19
4509,11733,9,11-04-19
4109,11734,1,03-04-19
4118,11734,4,03-04-19
4123,11734,9,03-04-19
4114,11735,1,02-04-19
4119,11735,4,03-04-19
4124,11735,9,03-04-19
4120,11736,2,03-04-19
4239,11736,9,04-04-19
4121,11737,1,03-04-19
4122,11737,4,03-04-19
4139,11737,1,03-04-19
4414,11737,4,09-04-19
4430,11737,3,10-04-19
5261,11737,4,25-04-19
5460,11737,9,09-05-19
4125,11738,2,03-04-19
4571,11738,9,12-04-19
4126,11739,1,03-04-19
4127,11739,4,03-04-19
4342,11739,1,08-04-19
4424,11739,3,10-04-19
4426,11739,9,10-04-19
4128,11740,2,03-04-19
4144,11740,9,03-04-19
4129,11741,2,03-04-19
4285,11741,9,05-04-19
4130,11742,2,03-04-19
4147,11742,9,03-04-19
4131,11743,2,03-04-19
4220,11743,9,04-04-19
4132,11744,2,03-04-19
4221,11744,9,04-04-19
4133,11745,2,03-04-19
4222,11745,9,04-04-19
4135,11746,2,03-04-19
4223,11746,9,04-04-19
4136,11747,2,03-04-19
4224,11747,9,04-04-19
4137,11748,2,03-04-19
4225,11748,9,04-04-19
4138,11749,2,03-04-19
4226,11749,9,04-04-19
4142,11750,2,03-04-19
4228,11750,9,04-04-19
4143,11751,2,03-04-19
4229,11751,9,04-04-19
4145,11752,1,03-04-19
4169,11752,9,04-04-19
4146,11753,2,03-04-19
4230,11753,9,04-04-19
4148,11754,2,03-04-19
4231,11754,9,04-04-19
4149,11755,2,03-04-19
4232,11755,9,04-04-19
4150,11756,2,03-04-19
4234,11756,9,04-04-19
4151,11757,2,03-04-19
4235,11757,9,04-04-19
4152,11758,2,03-04-19
4236,11758,9,04-04-19
4153,11759,2,03-04-19
4287,11759,9,05-04-19
4154,11760,2,03-04-19
4188,11760,9,04-04-19
4155,11761,2,03-04-19
4288,11761,9,05-04-19
4156,11762,2,03-04-19
4289,11762,9,05-04-19
4157,11763,2,03-04-19
4290,11763,9,05-04-19
4158,11764,2,03-04-19
4291,11764,9,05-04-19
4159,11765,2,03-04-19
4293,11765,9,05-04-19
4160,11766,2,03-04-19
4294,11766,9,05-04-19
4161,11767,2,03-04-19
4295,11767,9,05-04-19
4162,11768,2,03-04-19
4297,11768,9,05-04-19
4163,11769,2,03-04-19
4298,11769,9,05-04-19
4164,11770,2,03-04-19
4299,11770,9,05-04-19
4165,11771,2,03-04-19
4300,11771,9,05-04-19
4166,11772,2,03-04-19
4301,11772,9,05-04-19
4171,11773,2,04-04-19
4302,11773,9,05-04-19
4172,11774,2,04-04-19
4303,11774,9,05-04-19
4173,11775,2,04-04-19
4241,11775,9,04-04-19
4174,11776,2,04-04-19
4305,11776,9,05-04-19
4176,11777,2,04-04-19
4306,11777,9,05-04-19
4177,11778,2,04-04-19
4307,11778,9,05-04-19
4178,11779,2,04-04-19
4308,11779,9,05-04-19
4179,11780,2,04-04-19
4309,11780,9,05-04-19
4180,11781,2,04-04-19
4310,11781,9,05-04-19
4181,11782,2,04-04-19
4311,11782,9,05-04-19
4182,11783,2,04-04-19
4312,11783,9,05-04-19
4183,11784,2,04-04-19
4313,11784,9,05-04-19
4184,11785,2,04-04-19
4314,11785,9,05-04-19
4185,11786,2,04-04-19
4315,11786,9,05-04-19
4186,11787,2,04-04-19
4316,11787,9,05-04-19
4187,11788,2,04-04-19
4248,11788,9,04-04-19
4189,11789,2,04-04-19
4250,11789,9,04-04-19
4190,11790,2,04-04-19
4256,11790,9,04-04-19
4191,11791,2,04-04-19
4317,11791,9,05-04-19
4192,11792,2,04-04-19
4318,11792,9,05-04-19
4193,11793,1,03-04-19
4194,11793,9,04-04-19
4195,11794,2,04-04-19
4345,11794,9,08-04-19
4196,11795,2,04-04-19
4347,11795,9,08-04-19
4197,11796,2,04-04-19
4349,11796,9,08-04-19
4199,11797,2,04-04-19
4405,11797,9,09-04-19
4200,11798,2,04-04-19
4350,11798,9,08-04-19
4202,11799,1,01-04-19
4203,11799,4,04-04-19
4745,11799,9,17-04-19
4204,11800,2,04-04-19
4351,11800,9,08-04-19
4205,11801,2,04-04-19
4274,11801,9,05-04-19
4206,11802,2,04-04-19
4352,11802,9,08-04-19
4207,11803,2,04-04-19
4354,11803,9,08-04-19
4209,11804,2,04-04-19
4355,11804,9,08-04-19
4211,11805,1,04-04-19
4215,11805,4,04-04-19
4327,11805,3,08-04-19
4390,11805,9,09-04-19
4213,11806,1,03-04-19
4217,11806,4,04-04-19
6512,11806,9,09-07-19
4214,11807,2,04-04-19
4238,11807,9,04-04-19
4233,11808,2,04-04-19
4356,11808,9,08-04-19
4242,11809,2,04-04-19
4357,11809,9,08-04-19
4244,11810,2,04-04-19
4275,11810,9,05-04-19
4245,11811,2,04-04-19
4276,11811,9,05-04-19
4247,11812,2,04-04-19
4358,11812,9,08-04-19
4251,11813,2,04-04-19
4359,11813,9,08-04-19
4252,11814,2,04-04-19
4360,11814,9,08-04-19
4254,11815,2,04-04-19
4361,11815,9,08-04-19
4255,11816,2,04-04-19
4362,11816,9,08-04-19
4257,11817,2,04-04-19
4364,11817,9,08-04-19
4258,11818,2,04-04-19
4277,11818,9,05-04-19
4259,11819,2,04-04-19
4365,11819,9,08-04-19
4260,11820,2,04-04-19
4367,11820,9,08-04-19
4261,11821,2,04-04-19
4286,11821,9,05-04-19
4262,11822,2,04-04-19
4369,11822,9,08-04-19
4280,11823,1,03-04-19
4281,11823,4,05-04-19
5138,11823,1,23-04-19
5342,11823,4,30-04-19
5467,11823,3,09-05-19
5521,11823,4,15-05-19
5531,11823,9,16-05-19
4282,11824,1,02-04-19
4611,11824,3,15-04-19
5212,11824,4,24-04-19
5461,11824,1,09-05-19
5462,11824,3,09-05-19
5474,11824,9,10-05-19
4283,11825,1,03-04-19
4674,11825,3,16-04-19
5437,11825,9,07-05-19
4296,11826,1,05-04-19
5388,11826,3,03-05-19
5395,11826,1,03-05-19
5396,11826,4,03-05-19
5444,11826,9,07-05-19
4304,11827,1,05-04-19
4428,11827,4,10-04-19
4446,11827,3,10-04-19
5359,11827,4,02-05-19
5371,11827,9,02-05-19
4325,11828,2,08-04-19
4392,11828,9,09-04-19
4326,11829,2,08-04-19
4393,11829,9,09-04-19
4328,11830,2,08-04-19
4394,11830,9,09-04-19
4329,11831,2,08-04-19
4395,11831,9,09-04-19
4330,11832,2,08-04-19
4396,11832,9,09-04-19
4331,11833,2,08-04-19
4397,11833,9,09-04-19
4332,11834,2,08-04-19
4398,11834,9,09-04-19
4333,11835,2,08-04-19
4399,11835,9,09-04-19
4335,11836,2,08-04-19
4400,11836,9,09-04-19
4336,11837,2,08-04-19
4588,11837,9,12-04-19
4339,11838,1,04-04-19
4341,11838,4,08-04-19
4389,11838,1,09-04-19
4440,11838,4,10-04-19
4443,11838,3,10-04-19
5353,11838,9,30-04-19
4343,11839,1,01-04-19
4344,11839,4,08-04-19
4564,11839,1,12-04-19
4735,11839,9,17-04-19
4346,11840,1,05-04-19
4348,11840,4,08-04-19
4613,11840,1,15-04-19
4679,11840,4,16-04-19
4773,11840,9,17-04-19
4353,11841,1,08-04-19
5182,11841,3,24-04-19
5394,11841,9,03-05-19
4363,11842,2,08-04-19
4402,11842,9,09-04-19
4366,11843,2,08-04-19
4403,11843,9,09-04-19
4368,11844,2,08-04-19
4404,11844,9,09-04-19
4370,11845,2,08-04-19
4418,11845,9,10-04-19
4371,11846,1,05-04-19
4372,11846,4,08-04-19
4479,11846,9,11-04-19
4374,11847,2,08-04-19
4420,11847,9,10-04-19
4375,11848,2,08-04-19
4421,11848,9,10-04-19
4376,11849,2,08-04-19
4487,11849,9,11-04-19
4377,11850,2,08-04-19
4422,11850,9,10-04-19
4378,11851,2,08-04-19
4423,11851,9,10-04-19
4379,11852,2,08-04-19
4425,11852,9,10-04-19
4380,11853,2,08-04-19
4488,11853,9,11-04-19
4381,11854,2,08-04-19
4489,11854,9,11-04-19
4382,11855,2,08-04-19
4417,11855,9,10-04-19
4383,11856,2,08-04-19
4387,11856,9,09-04-19
4384,11857,2,08-04-19
4490,11857,9,11-04-19
4386,11858,1,05-04-19
4747,11858,3,17-04-19
4927,11858,9,19-04-19
4388,11859,1,05-04-19
5125,11859,9,23-04-19
4406,11860,2,09-04-19
4491,11860,9,11-04-19
4407,11861,1,08-04-19
4408,11861,4,09-04-19
4494,11861,1,11-04-19
5392,11861,3,03-05-19
5445,11861,4,07-05-19
5458,11861,9,08-05-19
4409,11862,1,05-04-19
4410,11862,4,09-04-19
4442,11862,1,10-04-19
4510,11862,3,11-04-19
5070,11862,9,22-04-19
4415,11863,1,09-04-19
4483,11863,9,11-04-19
4416,11864,1,09-04-19
4838,11864,9,18-04-19
4427,11865,2,10-04-19
4575,11865,9,12-04-19
4431,11866,2,10-04-19
4447,11866,9,10-04-19
4432,11867,2,10-04-19
4578,11867,9,12-04-19
4433,11868,2,10-04-19
4577,11868,9,12-04-19
4435,11869,2,10-04-19
4498,11869,9,11-04-19
4436,11870,2,10-04-19
4576,11870,9,12-04-19
4437,11871,2,10-04-19
4501,11871,9,11-04-19
4438,11872,2,10-04-19
4503,11872,9,11-04-19
4439,11873,2,10-04-19
4504,11873,9,11-04-19
4441,11874,2,10-04-19
4505,11874,9,11-04-19
4444,11875,2,10-04-19
4579,11875,9,12-04-19
4445,11876,2,10-04-19
4506,11876,9,11-04-19
4448,11878,2,10-04-19
4507,11878,9,11-04-19
4449,11879,2,10-04-19
4508,11879,9,11-04-19
4451,11880,2,10-04-19
4583,11880,9,12-04-19
4453,11881,1,10-04-19
4998,11881,2,19-04-19
5082,11881,9,23-04-19
4454,11882,2,10-04-19
4580,11882,9,12-04-19
4455,11883,2,10-04-19
4582,11883,9,12-04-19
4456,11884,2,10-04-19
4513,11884,9,11-04-19
4457,11885,1,09-04-19
4458,11885,4,10-04-19
4499,11885,1,11-04-19
4516,11885,4,11-04-19
4676,11885,9,16-04-19
4459,11886,2,10-04-19
4584,11886,9,12-04-19
4460,11887,2,10-04-19
